# 30/12/2022 11:36:54 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
31/12/2022,5.00,0.85,0.37,,0.17,0.09,0.00,0.00,-0.03,0.66,2.07,1.04,6.79,10.07,10.59,16.99,67.11,49.94,95.00,82.35,67.01,40.50,14.89,9.94,1.61,-0.03,95.00,1.60,0.02,2.64,26.19,73.58,16.74,20.13,34.14,1.08,0.81,14.42,6.12,0.68,7.12,57.26,36.05,18.77
30/12/2022,13.02,5.09,3.09,,0.65,0.57,4.88,10.89,23.91,27.90,29.22,26.20,24.86,17.95,20.03,25.74,28.29,21.37,31.05,25.00,24.14,27.93,0.69,0.40,0.17,0.17,31.05,5.46,10.06,27.05,23.00,25.39,7.30,16.38,25.15,4.55,7.76,25.02,7.61,22.98,22.26,26.61,13.06,23.85
29/12/2022,-0.81,-0.85,-1.50,,-2.54,-1.96,-0.89,-0.59,0.09,39.97,96.00,109.23,109.03,101.30,96.00,99.90,110.00,109.90,120.10,122.43,120.07,120.00,104.68,84.34,36.64,-2.54,122.43,-1.43,-0.84,88.56,101.80,118.13,86.42,65.44,102.83,-1.43,-1.13,95.18,28.05,33.87,103.89,109.98,98.03,104.24
28/12/2022,40.28,33.13,9.83,,-1.35,-0.65,0.78,17.29,69.85,110.00,120.00,118.00,120.00,120.00,100.00,74.90,100.00,114.26,121.26,119.90,95.14,91.35,68.18,42.54,21.48,-1.35,121.26,20.47,21.82,117.00,98.73,112.64,55.89,71.09,109.46,13.67,21.15,107.86,32.73,79.29,114.50,102.61,73.10,105.48
27/12/2022,42.00,13.86,9.51,,7.93,33.00,50.00,120.00,211.00,198.00,247.80,235.63,179.20,170.55,130.10,139.08,143.32,147.57,158.69,164.69,157.04,147.56,128.80,107.84,86.94,7.93,247.80,18.33,103.50,215.16,145.76,157.00,117.79,126.25,172.64,26.05,60.91,180.46,79.87,194.20,178.87,147.17,132.15,166.31
26/12/2022,50.30,36.98,37.86,,21.30,17.90,16.33,18.11,23.29,38.68,53.57,59.30,59.00,54.90,100.00,110.09,129.90,132.00,176.82,171.20,124.00,120.00,126.54,115.19,74.90,16.33,176.82,36.61,18.91,52.64,98.72,151.01,109.16,77.84,100.79,30.11,27.76,75.68,54.89,33.41,68.30,137.20,121.97,85.53
25/12/2022,120.28,112.11,106.65,,90.84,85.70,85.65,85.64,92.70,110.10,113.28,130.61,150.00,172.30,95.60,169.20,110.08,120.00,149.92,162.59,176.20,140.00,130.00,109.20,100.00,85.64,176.20,107.47,87.42,126.00,136.80,152.18,119.80,121.61,138.32,100.21,97.45,131.40,104.90,100.43,137.13,137.30,136.33,137.97
24/12/2022,81.20,50.40,50.00,,32.52,36.00,48.48,57.53,98.20,122.20,145.87,153.00,145.02,138.60,148.27,151.10,160.33,163.05,176.27,175.09,158.38,129.67,120.00,116.70,110.78,32.52,176.27,53.53,60.05,141.52,149.58,168.20,119.29,115.36,153.10,49.77,56.79,145.55,77.62,105.95,146.22,162.69,135.10,149.39
23/12/2022,148.72,148.72,146.39,,137.87,141.00,148.55,169.45,189.19,217.00,222.20,225.09,226.46,219.38,219.96,217.79,210.46,213.30,212.29,209.93,198.44,181.34,152.08,148.74,119.90,119.90,226.46,145.43,162.05,222.69,216.90,208.49,150.52,184.34,216.03,145.21,153.74,219.79,152.66,199.46,222.72,213.46,168.41,219.86
22/12/2022,158.90,146.12,140.19,,143.67,128.22,155.92,188.05,224.87,224.60,228.17,227.90,224.53,224.29,216.99,215.20,217.35,220.24,300.30,249.90,222.05,242.97,204.40,200.10,210.00,128.22,300.30,147.22,174.27,226.30,218.46,248.12,214.37,204.79,230.96,145.50,160.74,222.38,178.62,216.42,223.43,238.27,221.57,221.04
21/12/2022,203.95,191.77,179.00,,167.93,168.96,180.00,218.62,253.16,273.00,269.84,251.71,247.87,238.45,232.86,241.02,228.96,225.49,246.19,235.20,225.96,225.48,209.90,221.57,208.60,167.93,273.00,185.66,205.19,260.61,235.32,233.21,216.39,222.73,243.05,181.94,195.42,247.96,202.41,253.66,242.72,235.42,221.12,240.15
20/12/2022,108.19,92.41,92.45,,76.35,81.94,99.67,149.99,200.00,223.90,246.41,234.45,237.90,224.71,217.14,233.48,239.39,233.00,327.00,295.30,259.90,258.65,229.49,229.44,199.90,76.35,327.00,92.35,132.90,235.67,228.68,278.80,229.37,199.63,247.72,91.84,112.63,232.17,151.54,205.08,228.55,258.22,245.45,231.18
19/12/2022,120.50,106.17,92.62,,76.19,77.66,109.11,175.36,240.03,249.98,253.20,248.85,247.05,248.70,245.80,249.43,248.81,249.04,257.07,256.14,234.62,206.33,174.65,166.33,137.37,76.19,257.07,98.87,150.54,249.77,248.19,249.22,171.17,194.63,249.06,97.04,124.71,248.98,140.19,229.64,247.60,251.09,195.91,248.11
18/12/2022,384.50,302.90,259.90,,238.30,235.00,243.30,202.20,199.90,221.10,250.00,245.84,216.12,201.33,224.43,229.50,239.86,250.00,314.70,313.00,229.90,198.00,163.08,147.78,120.00,120.00,384.50,296.40,220.10,233.27,223.78,276.90,157.22,234.61,244.65,277.32,258.25,228.52,224.57,218.30,221.93,258.52,195.29,226.18
17/12/2022,283.90,271.08,259.95,,245.60,236.19,237.36,237.51,250.49,290.00,299.81,302.13,265.70,270.07,249.95,266.62,283.50,305.13,335.42,310.00,250.00,240.00,242.00,245.10,262.40,236.19,335.42,265.13,240.39,289.41,267.54,300.14,247.38,268.33,285.69,255.68,252.76,278.47,250.97,269.45,271.96,297.67,258.25,273.00
16/12/2022,296.30,287.92,279.65,,270.10,256.00,272.60,319.32,440.90,543.49,561.64,543.45,517.08,453.00,424.05,452.90,465.14,478.55,505.00,490.17,467.79,392.91,334.15,306.75,280.00,256.00,561.64,283.49,322.21,541.42,448.77,485.38,328.45,401.62,491.86,277.10,302.85,495.09,311.38,466.34,484.40,475.40,378.63,475.94
15/12/2022,292.71,285.00,270.80,,269.80,274.14,285.00,316.65,379.94,490.03,489.66,474.55,421.46,361.80,343.73,455.05,469.93,485.03,500.00,499.91,485.53,439.90,367.72,315.66,296.27,269.80,500.00,279.58,313.93,468.93,407.63,492.62,354.89,386.26,456.39,279.58,296.76,438.28,316.13,419.07,400.39,477.50,400.83,421.09
14/12/2022,270.30,272.05,270.83,,278.00,280.90,309.90,368.82,494.97,539.99,569.72,565.18,568.01,458.23,451.58,514.95,528.53,545.00,590.00,557.00,520.57,487.90,396.67,351.72,319.66,270.30,590.00,272.80,363.65,560.73,488.32,553.14,388.99,437.94,534.06,280.33,318.22,524.52,341.81,493.38,510.75,544.62,438.92,514.41
13/12/2022,305.70,287.52,284.69,,275.83,282.30,316.07,368.90,499.70,571.76,553.29,486.27,448.90,459.98,506.03,552.71,570.25,590.00,665.01,560.15,516.57,399.90,341.44,301.69,283.08,275.83,665.01,288.44,366.74,515.06,522.24,582.93,331.53,434.49,540.08,292.02,327.59,518.65,328.90,498.41,475.30,594.49,400.47,504.02
12/12/2022,282.47,279.48,276.76,,271.97,270.00,285.60,352.76,505.00,560.62,513.99,503.67,467.72,460.52,440.00,493.88,535.73,558.54,593.16,546.71,501.84,488.63,408.90,359.26,305.30,270.00,593.16,277.67,353.34,511.50,482.53,550.06,390.52,427.60,514.70,277.71,315.51,497.02,340.51,483.09,467.98,545.33,435.11,483.59
11/12/2022,304.59,302.48,297.66,,281.47,277.29,274.00,281.25,282.00,294.61,320.50,317.65,345.08,347.25,324.74,328.28,336.51,361.60,413.94,430.37,410.06,379.90,335.35,324.80,307.03,274.00,430.37,296.55,278.64,319.46,334.20,403.99,336.77,328.27,352.55,289.58,287.59,326.83,303.99,294.59,333.68,360.08,364.59,333.25
10/12/2022,312.80,306.00,292.80,,287.26,284.90,289.02,296.70,315.20,346.50,396.61,419.33,412.38,398.10,375.90,377.07,393.50,420.59,449.92,442.70,423.34,362.67,325.43,312.39,294.71,284.90,449.92,299.72,296.46,393.71,386.14,434.14,323.80,355.66,404.66,295.46,298.09,389.92,306.66,338.75,401.43,410.27,360.21,396.05
09/12/2022,327.00,306.74,303.00,,298.49,302.34,316.47,338.07,456.20,502.99,493.01,484.24,488.16,481.10,470.00,476.44,483.01,476.39,507.91,481.60,461.21,445.23,376.39,338.04,321.36,298.49,507.91,308.81,353.27,492.10,477.64,481.78,370.26,413.97,483.84,309.01,331.04,484.87,344.11,447.57,480.88,485.94,403.97,480.49
08/12/2022,290.99,284.40,273.11,,272.72,277.12,300.21,314.05,359.90,420.00,455.50,415.48,399.90,368.00,392.34,450.10,456.99,462.92,498.21,399.90,386.50,400.00,342.39,326.21,302.61,272.72,498.21,280.31,312.82,422.72,416.86,436.88,342.80,368.73,425.49,283.09,296.56,419.79,311.98,387.36,393.93,467.06,359.60,413.80
07/12/2022,319.70,293.70,259.00,,240.10,254.00,263.19,255.00,347.26,375.00,415.80,399.60,362.16,300.60,342.00,400.10,436.74,454.07,499.55,338.90,365.40,365.90,290.10,298.84,279.60,240.10,499.55,278.13,279.86,388.14,369.86,414.48,308.61,339.85,390.83,271.62,278.99,379.00,288.87,348.27,351.09,447.62,323.12,373.53
06/12/2022,272.30,262.00,269.80,,267.11,287.38,309.23,323.30,359.90,416.00,459.95,439.90,393.20,334.50,345.00,399.97,399.90,400.10,479.40,418.84,350.00,296.19,309.26,299.92,276.61,262.00,479.40,267.80,319.95,427.26,369.84,412.09,295.50,348.74,403.06,277.97,293.88,398.55,294.42,389.79,378.15,419.84,325.14,385.41
05/12/2022,279.00,299.00,270.00,,256.80,262.59,252.46,298.80,333.08,357.00,376.80,377.40,404.75,404.91,392.96,413.46,429.91,430.70,444.98,406.00,397.80,390.00,333.11,324.56,294.22,252.46,444.98,276.20,286.73,378.99,410.31,419.87,335.47,351.26,403.06,269.98,281.47,394.65,299.47,341.42,395.01,429.76,357.62,403.90
04/12/2022,310.00,299.90,286.00,,259.20,276.00,254.72,273.80,293.80,300.50,293.19,310.00,306.89,333.56,301.84,306.39,308.24,325.24,391.38,396.60,361.93,299.40,305.80,299.10,259.90,254.72,396.60,288.78,274.58,302.65,312.51,368.79,291.05,306.39,327.98,280.97,281.68,307.58,284.80,290.32,313.07,332.81,320.46,311.15
03/12/2022,359.90,323.00,300.10,,257.00,250.47,257.00,299.90,276.00,257.36,276.76,298.50,303.08,290.09,287.39,315.91,315.91,330.92,358.73,341.00,312.70,299.90,289.90,300.00,300.10,250.47,359.90,310.00,270.84,283.93,302.33,335.84,297.48,300.07,307.36,291.25,290.42,293.13,292.77,277.51,294.77,330.37,307.27,301.81
02/12/2022,308.56,296.27,299.80,,298.85,300.72,302.28,357.24,391.76,434.71,404.00,416.71,386.93,383.30,375.00,344.82,288.00,301.86,343.72,333.09,348.00,296.00,338.53,304.96,332.00,288.00,434.71,300.87,338.00,410.59,347.78,331.67,317.87,341.13,363.35,301.08,319.44,379.18,318.91,396.93,390.49,319.60,325.43,365.79
01/12/2022,291.10,291.30,284.53,,274.56,271.72,282.49,291.10,375.35,433.62,432.00,381.00,360.85,340.66,350.10,381.39,412.00,452.00,484.07,469.79,457.89,408.00,299.90,319.14,304.80,271.72,484.07,285.37,305.17,401.87,371.04,465.94,332.96,360.39,412.95,282.62,295.27,386.45,307.83,383.02,358.15,432.37,376.59,371.00
30/11/2022,289.10,279.57,265.03,,260.74,267.63,290.00,325.01,434.43,478.10,478.60,474.71,482.52,449.99,450.47,464.24,458.76,478.40,503.55,495.20,465.14,414.77,344.17,316.83,274.35,260.74,503.55,273.61,329.27,478.48,455.87,485.57,337.53,393.39,473.31,275.35,301.44,467.17,313.47,429.04,464.42,476.24,385.08,463.45
29/11/2022,271.81,251.82,231.07,,226.27,235.20,268.40,253.82,396.22,444.92,445.32,445.90,435.60,418.05,424.26,446.38,450.70,460.04,501.10,486.86,463.82,400.00,334.90,297.66,254.86,226.27,501.10,245.24,288.41,442.94,434.85,477.96,321.86,368.54,451.91,247.43,266.83,438.89,285.17,385.07,430.95,464.56,373.02,436.82
28/11/2022,320.00,228.50,209.90,,245.90,225.04,269.40,246.70,275.00,350.00,367.70,370.00,365.91,360.10,367.20,383.91,397.91,392.85,415.58,400.62,380.01,335.46,312.00,294.98,262.62,209.90,415.58,251.08,254.04,363.40,377.28,397.27,301.27,324.05,379.32,249.79,252.56,370.34,268.79,309.85,365.80,397.56,330.95,374.17
27/11/2022,144.88,135.00,122.01,,99.40,99.40,105.64,128.96,136.76,140.10,159.90,198.46,243.60,244.00,256.96,261.07,263.14,250.00,289.90,335.92,294.44,267.90,292.96,279.90,199.90,99.40,335.92,125.32,117.69,185.52,256.29,292.57,260.17,206.26,244.79,117.72,121.51,220.90,167.73,141.43,235.76,266.03,278.50,244.54
26/11/2022,212.77,210.70,200.10,,200.00,197.99,211.94,214.94,228.07,264.96,279.89,257.83,253.30,249.99,237.41,257.61,264.02,288.20,315.92,306.10,270.08,232.22,213.37,200.00,173.69,173.69,315.92,205.89,213.24,264.00,252.26,295.08,204.82,239.21,270.44,205.58,209.56,258.13,207.98,246.97,249.63,281.44,232.58,253.36
25/11/2022,173.79,175.19,163.07,,151.82,153.37,181.64,228.40,289.05,282.00,263.30,279.90,220.00,219.00,250.00,290.15,290.46,327.36,349.90,337.95,300.05,270.63,266.32,269.92,226.03,151.82,349.90,165.97,213.12,261.30,262.40,328.82,258.23,248.30,284.17,166.48,189.54,261.85,212.44,265.69,242.23,314.47,278.48,258.25
24/11/2022,140.70,114.62,110.69,,109.00,98.25,129.90,205.67,293.15,299.91,294.94,295.02,289.90,263.00,266.97,260.00,299.90,263.00,322.83,299.75,285.95,261.56,229.94,217.10,142.70,98.25,322.83,118.75,181.74,294.94,272.47,292.88,212.83,228.94,286.76,117.19,150.25,283.71,171.11,273.42,278.72,286.43,239.50,279.13
23/11/2022,155.98,140.64,125.52,,120.83,124.64,149.78,209.04,258.46,268.55,229.95,197.41,172.42,166.43,165.11,180.08,186.68,206.32,224.00,218.97,219.00,163.64,146.86,140.74,124.48,120.83,268.55,135.74,185.48,217.08,174.58,217.07,143.93,178.98,202.91,136.23,160.61,195.83,155.05,241.50,175.34,199.27,168.95,178.02
22/11/2022,112.42,111.84,99.97,,82.11,87.65,98.34,148.04,219.05,248.97,236.90,242.20,244.58,245.32,251.76,258.96,260.00,255.61,284.96,294.90,281.53,254.20,246.54,215.00,171.50,82.11,294.90,101.59,138.27,243.16,254.01,279.25,221.81,206.35,258.81,98.72,119.93,248.59,153.89,213.24,245.97,264.88,243.95,250.47
21/11/2022,139.69,140.52,150.30,,145.77,155.96,167.76,264.06,241.31,324.05,285.66,260.00,248.40,217.97,217.62,214.70,246.00,226.60,281.95,315.41,221.10,251.71,220.00,199.93,154.47,139.69,324.05,144.07,207.27,279.53,224.07,261.27,206.53,220.46,254.96,150.00,175.67,251.80,185.96,278.77,236.00,242.31,227.10,234.12
20/11/2022,201.65,185.24,188.00,,180.39,170.61,175.88,180.08,194.19,200.03,215.03,212.03,217.99,210.05,198.85,205.15,224.60,241.95,267.37,273.00,266.44,244.90,215.10,212.03,170.21,170.21,273.00,188.82,180.19,211.27,209.66,262.19,210.56,210.45,227.71,183.63,184.51,210.47,193.19,197.33,209.73,234.77,230.28,211.45
19/11/2022,146.82,149.90,150.78,,141.69,144.00,150.00,127.41,179.32,205.70,215.07,203.94,202.77,185.70,191.78,213.34,227.11,243.39,281.98,287.29,260.70,240.00,232.09,219.04,204.85,127.41,287.29,147.30,150.18,206.87,204.48,268.34,224.00,200.19,226.56,147.20,148.74,205.68,173.83,181.88,196.05,241.46,240.66,204.11
18/11/2022,107.18,117.14,125.78,,114.03,118.26,123.85,144.69,226.27,250.00,236.00,226.00,226.43,197.37,195.65,226.30,250.00,261.30,349.90,242.00,190.00,185.00,150.00,158.27,131.13,107.18,349.90,116.03,153.27,234.61,217.33,260.80,156.10,189.69,237.58,117.71,134.65,225.97,141.80,214.24,211.36,271.88,176.07,220.29
17/11/2022,51.16,27.77,16.33,,5.10,5.88,11.06,94.91,180.00,223.00,261.80,205.50,179.90,170.50,165.00,180.00,179.50,179.90,294.73,300.00,232.00,195.00,146.84,151.50,132.42,5.10,300.00,25.09,72.96,217.55,173.75,251.66,156.44,149.58,214.32,19.55,49.03,195.65,84.83,189.93,180.23,208.53,192.96,180.07
16/11/2022,101.80,100.40,142.55,,96.86,79.59,91.10,120.74,229.90,287.94,215.40,174.42,163.78,166.82,174.00,201.07,220.58,236.10,277.46,264.86,202.07,154.20,114.10,99.48,64.91,64.91,287.94,110.40,130.33,210.39,190.62,245.12,108.17,165.84,215.38,102.05,120.37,200.50,116.30,213.50,169.76,233.80,149.94,183.45
15/11/2022,135.65,128.18,128.99,,108.28,108.63,125.94,164.05,211.93,221.40,210.00,200.10,198.68,189.83,205.65,222.16,222.99,217.35,221.67,215.01,214.93,174.98,150.00,138.76,136.00,108.28,222.99,125.28,152.64,207.55,210.16,217.24,149.94,177.13,211.65,122.61,138.96,208.85,142.62,201.85,198.57,221.04,171.61,206.57
14/11/2022,104.54,104.11,119.10,,108.00,119.55,119.99,167.20,216.61,224.70,192.57,174.70,168.12,158.66,175.10,207.32,212.85,213.15,254.18,270.39,197.94,175.30,168.00,157.91,150.00,104.11,270.39,108.94,155.84,190.02,188.48,233.92,162.80,173.33,204.14,112.55,132.39,189.25,142.53,200.27,169.15,221.88,186.59,182.79
13/11/2022,168.80,152.21,143.00,,127.00,134.07,135.29,135.29,150.75,155.96,131.57,120.31,133.00,130.13,125.00,137.46,141.45,149.13,198.90,197.97,173.10,158.72,150.00,142.00,133.00,120.31,198.90,147.75,138.85,135.21,133.51,179.78,145.93,146.84,149.50,143.40,143.30,134.36,144.18,143.39,127.11,156.74,159.13,131.23
12/11/2022,137.80,134.21,130.01,,126.80,129.44,129.68,158.00,172.50,174.10,166.93,141.85,130.30,133.78,137.82,149.88,200.01,189.90,240.70,238.00,199.71,178.07,167.60,161.27,158.70,126.80,240.70,132.21,147.41,153.30,155.37,217.08,166.41,161.96,175.25,131.32,139.81,154.33,148.67,167.88,135.94,195.12,183.89,148.94
11/11/2022,27.61,27.91,22.09,,43.20,0.04,11.14,105.04,134.81,150.23,125.52,111.32,103.46,94.90,105.60,132.97,177.80,187.88,211.88,207.37,178.12,157.28,134.34,127.45,121.41,0.04,211.88,30.20,62.76,122.63,127.82,196.31,135.12,112.47,148.92,22.00,46.48,125.23,76.03,128.90,103.82,177.63,154.33,121.01
10/11/2022,112.50,108.39,94.00,,93.60,98.45,105.00,151.27,181.85,199.12,155.16,105.77,87.49,80.72,88.31,112.92,152.92,183.30,195.64,197.55,175.16,135.23,104.01,124.63,80.12,80.12,199.12,102.12,134.14,136.89,108.72,187.91,111.00,130.13,144.51,101.99,118.13,122.80,115.75,171.85,90.57,161.20,136.12,104.69
09/11/2022,78.89,35.00,18.82,,18.05,28.00,72.16,115.55,147.20,159.90,147.20,129.13,112.80,107.20,118.19,143.40,149.07,159.06,192.94,200.40,170.96,149.10,140.69,128.51,127.20,18.05,200.40,37.69,90.73,137.26,129.47,180.84,136.38,118.73,149.19,41.82,64.21,133.36,88.26,142.46,116.83,161.12,152.81,126.63
08/11/2022,42.64,29.96,27.70,,26.21,30.96,34.25,68.00,128.27,135.52,100.10,81.40,79.27,75.35,91.23,93.46,121.03,120.67,139.51,157.73,126.00,118.00,121.70,112.00,98.00,26.21,157.73,31.63,65.37,99.07,95.27,135.98,112.43,89.96,110.11,31.95,48.50,97.17,69.81,107.97,81.81,118.67,122.24,90.29
07/11/2022,0.09,0.09,0.09,,0.30,5.00,9.07,54.32,99.52,132.70,149.90,145.50,139.90,131.70,145.50,142.00,151.61,150.00,160.56,157.39,135.69,125.30,84.33,77.06,54.36,0.09,160.56,0.14,41.98,142.00,142.70,150.91,85.26,93.83,145.20,2.44,21.06,142.35,42.46,109.11,140.65,151.04,105.69,142.70
06/11/2022,61.00,39.63,49.07,,37.28,68.76,40.76,63.60,45.00,49.38,64.90,71.70,77.78,122.70,74.84,90.46,90.59,96.33,160.00,149.90,150.00,122.70,113.52,97.73,68.93,37.28,160.00,46.75,54.53,65.94,94.65,139.06,100.72,83.61,99.88,49.42,50.64,80.29,67.33,55.72,86.76,109.35,117.13,88.01
05/11/2022,150.59,147.18,136.36,,130.65,130.65,135.00,141.40,142.20,142.82,144.35,137.12,128.40,125.56,115.00,126.56,138.03,151.00,166.95,170.00,163.29,126.62,115.11,105.56,88.96,88.96,170.00,141.20,137.31,138.17,126.29,162.81,109.06,135.81,142.42,138.41,139.25,132.23,129.19,142.69,126.52,145.64,128.26,128.45
04/11/2022,155.00,114.87,141.90,,135.94,116.10,130.74,174.79,206.05,215.15,209.90,204.96,180.00,171.60,189.01,153.30,183.00,175.50,239.99,240.55,217.74,195.58,187.00,179.80,172.44,114.87,240.55,136.93,156.92,202.50,174.23,218.45,183.71,178.79,198.39,132.43,146.92,188.37,159.18,201.47,186.39,187.95,198.85,180.31
03/11/2022,66.88,52.30,30.26,,38.92,33.49,63.58,84.38,99.70,107.90,105.51,94.15,105.95,103.96,128.87,110.50,135.40,131.01,134.32,144.42,128.44,126.10,115.66,125.32,113.54,30.26,144.42,47.09,70.29,103.38,119.68,134.55,120.16,99.19,119.20,47.57,58.69,111.53,79.18,99.37,108.23,127.81,125.58,113.14
02/11/2022,39.49,24.34,9.60,,7.00,17.85,36.39,78.66,104.57,123.44,95.51,66.42,50.00,46.73,57.16,75.92,93.79,99.90,145.53,138.20,104.75,92.65,86.46,88.50,79.00,7.00,145.53,20.11,59.37,83.84,68.40,122.10,86.65,73.41,91.45,22.45,39.74,76.12,55.38,100.55,55.08,103.79,98.26,65.00
01/11/2022,85.00,75.92,55.26,,37.89,40.96,55.40,63.30,79.79,88.06,67.65,57.51,48.91,35.17,41.24,68.89,80.00,86.84,111.70,123.79,106.36,90.10,78.60,75.10,36.66,35.17,123.79,63.52,59.86,65.53,56.33,107.17,70.12,70.42,76.34,58.41,61.69,60.93,64.50,74.70,45.71,86.86,85.10,55.29
31/10/2022,124.47,119.09,116.32,,114.60,115.07,123.54,145.42,166.40,168.00,153.30,143.35,141.95,141.96,145.96,155.00,169.15,173.36,192.00,182.86,167.96,147.17,136.78,119.90,100.00,100.00,192.00,118.62,137.61,151.65,153.02,179.05,125.96,144.32,161.24,118.85,128.11,152.33,127.40,158.28,143.31,172.38,142.45,149.56
30/10/2022,103.01,100.49,100.21,99.92,98.33,98.47,98.98,100.55,110.04,113.32,104.18,97.81,100.03,100.00,100.00,109.43,124.61,140.03,156.00,170.38,165.00,147.52,138.86,127.00,109.26,97.81,170.38,100.39,102.01,103.84,108.51,157.85,130.66,116.54,123.40,99.92,101.11,106.17,110.20,107.02,99.46,132.52,143.00,105.31
29/10/2022,93.38,92.77,90.41,,87.98,87.00,86.61,88.44,100.74,115.04,109.00,95.48,87.00,82.14,80.42,82.73,86.16,86.00,113.82,130.99,129.91,113.77,109.90,103.26,97.49,80.42,130.99,91.14,90.70,101.63,82.86,115.18,106.11,97.94,99.89,89.69,90.92,92.25,95.98,103.31,86.26,92.18,114.22,85.66
28/10/2022,86.91,86.10,86.43,,87.94,87.32,92.27,114.48,127.43,132.97,119.84,109.21,98.68,94.30,83.20,84.15,76.50,91.27,119.90,129.08,126.98,111.71,100.82,100.80,92.03,76.50,132.97,86.85,105.38,115.18,84.54,116.81,101.34,101.68,105.51,87.83,96.11,99.86,97.85,123.68,96.35,92.96,110.24,91.01
27/10/2022,90.48,95.47,97.33,,94.40,96.69,110.61,124.99,161.13,177.25,142.70,125.54,118.32,102.06,97.70,103.23,119.29,140.56,159.56,157.91,144.94,131.82,128.00,120.48,98.29,90.48,177.25,94.42,123.36,140.95,105.57,150.74,119.65,122.45,132.42,97.50,108.89,123.26,112.47,151.52,110.91,130.66,130.24,111.02
26/10/2022,86.78,87.65,84.90,,77.00,75.60,74.02,80.05,90.00,152.05,136.04,123.55,80.19,80.00,87.20,78.92,86.76,45.00,134.24,120.00,109.90,101.00,88.00,90.00,85.30,45.00,152.05,84.08,79.92,122.96,83.22,102.29,91.08,93.92,102.82,80.99,82.00,103.09,85.03,114.54,92.74,86.23,99.03,89.44
25/10/2022,56.87,50.54,56.49,,56.19,67.40,70.67,81.00,86.84,108.00,123.44,97.61,95.00,91.37,74.17,73.27,80.00,101.69,152.63,178.55,184.77,149.90,116.86,105.30,112.33,50.54,184.77,55.02,76.48,106.01,79.70,154.41,121.10,98.79,113.38,59.69,65.75,92.86,84.20,99.82,89.54,101.90,141.29,85.24
24/10/2022,52.35,49.82,38.08,,24.88,36.02,48.20,58.57,96.38,122.10,108.91,99.92,75.00,60.00,66.00,68.12,76.08,82.50,107.70,116.22,125.99,106.89,86.46,85.67,77.90,24.88,125.99,41.28,59.79,101.48,67.55,108.10,89.23,77.91,92.38,41.56,50.54,84.52,63.44,96.49,75.23,83.60,99.86,74.19
23/10/2022,110.66,99.15,93.54,,90.00,96.45,89.34,104.80,110.00,118.66,114.21,96.00,93.19,83.39,76.17,78.31,78.42,88.37,100.31,109.02,115.49,101.30,84.49,78.43,71.81,71.81,118.66,98.34,100.15,105.52,79.07,103.30,84.01,95.06,95.96,96.52,99.24,92.29,94.16,111.92,87.19,86.35,93.42,84.25
22/10/2022,142.85,124.78,129.03,,116.78,118.20,118.28,120.10,132.44,121.85,141.36,130.74,122.85,120.00,112.44,104.28,114.00,124.10,157.23,178.87,183.12,163.73,143.00,137.01,132.42,104.28,183.12,128.36,122.26,129.20,112.68,160.83,144.04,132.89,134.24,124.99,125.31,120.94,131.55,128.94,121.51,124.90,156.36,117.39
21/10/2022,131.73,118.62,113.36,,111.01,119.45,132.88,139.90,174.97,192.77,193.48,180.10,177.00,138.08,129.90,119.44,125.17,146.70,196.05,196.96,157.37,129.66,142.03,151.60,142.60,111.01,196.96,118.68,141.80,185.84,128.15,174.27,141.47,148.37,162.75,121.18,130.24,156.99,133.98,175.28,156.27,146.84,153.37,144.95
20/10/2022,74.50,38.83,72.24,,49.00,45.60,57.01,100.00,152.00,195.81,167.65,166.93,149.98,132.20,129.66,127.98,128.94,140.10,168.28,177.32,183.08,164.65,138.98,129.42,124.11,38.83,195.81,58.64,88.65,170.09,129.70,167.20,139.29,125.59,155.66,56.20,73.65,149.89,95.53,153.87,144.69,141.33,152.93,139.28
19/10/2022,129.00,125.18,121.42,,121.67,120.62,130.58,140.71,180.10,193.21,140.00,116.60,116.00,122.00,88.50,111.80,80.00,116.13,174.23,140.10,138.30,120.90,125.91,126.01,127.99,80.00,193.21,124.32,143.00,141.45,100.58,142.19,125.20,129.46,128.07,124.75,133.66,121.01,130.84,163.51,110.78,120.54,129.87,105.82
18/10/2022,141.64,135.71,140.35,,139.95,140.59,144.03,150.10,180.74,232.10,203.35,193.51,179.28,125.88,138.55,122.01,139.70,140.00,198.51,230.10,247.85,198.58,165.68,144.99,153.60,122.01,247.85,139.41,153.87,202.06,131.54,204.12,165.71,166.12,179.24,140.38,146.64,166.80,153.00,191.57,159.31,150.06,190.13,149.82
