# 30/12/2023 11:32:22 AM: Prices - EPEX Spot Market Auction - netherlands - Currency: EUR
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Minimum,Maximum,Middle-Night,Early Morning,Late Morning,Early Afternoon,Rush Hour,Off-Peak 2,Baseload,Peakload,Night,Off-Peak 1,Business,Offpeak,Morning,High Noon,Afternoon,Evening,Sunpeak
23/05/2023,91.14,77.66,76.02,,68.32,66.97,75.78,97.50,104.14,101.00,90.00,61.60,25.00,7.10,-10.04,-20.00,-15.08,-10.00,56.54,71.80,95.88,101.58,103.20,100.21,93.78,-20.00,104.14,78.29,86.10,69.40,-9.51,53.56,99.69,62.92,37.82,75.98,82.19,29.95,88.03,98.16,20.92,2.87,94.41,8.10
22/05/2023,88.29,80.06,78.31,,77.80,81.00,97.88,110.26,118.31,113.42,102.31,86.97,74.24,57.33,55.97,67.60,68.25,70.80,78.70,90.00,105.42,119.00,112.80,104.24,84.48,55.97,119.00,81.12,101.86,94.24,62.29,86.23,105.13,88.48,80.92,83.89,91.49,78.26,96.04,111.08,68.63,71.34,102.66,68.39
21/05/2023,52.20,40.04,33.88,,28.77,29.96,28.25,30.79,27.55,20.00,2.14,0.00,-3.90,-76.00,-50.00,-58.32,-25.67,-0.41,2.22,41.34,85.49,90.87,91.00,89.94,83.50,-76.00,91.00,38.72,29.14,4.56,-52.50,32.16,88.83,23.49,-5.26,35.52,33.93,-23.97,52.23,20.12,-32.48,-20.55,80.36,-35.65
20/05/2023,78.74,74.00,68.07,,65.33,64.65,64.90,62.08,62.46,59.76,40.04,1.94,-3.91,-12.83,-9.44,-0.17,0.00,1.32,25.94,53.68,78.44,87.69,81.06,78.60,73.02,-12.83,87.69,71.54,63.52,24.46,-5.61,39.85,80.09,45.64,19.56,69.28,67.53,9.42,71.72,56.09,-6.06,6.77,75.42,-4.07
19/05/2023,93.02,83.20,80.23,,77.03,83.20,97.92,107.75,109.32,106.00,93.29,69.43,59.20,57.17,57.79,57.93,63.62,70.12,85.30,100.95,114.21,114.51,104.22,99.79,85.78,57.17,114.51,83.37,99.55,81.98,59.13,92.65,101.08,86.29,77.92,85.77,91.46,70.55,94.66,104.09,60.90,69.24,103.24,60.86
18/05/2023,100.59,94.90,89.24,,88.92,94.38,98.40,98.38,94.90,90.48,81.45,72.64,65.03,62.87,43.52,29.41,43.08,71.56,84.55,102.66,115.44,125.81,116.89,109.61,98.76,29.41,125.81,93.41,96.52,77.40,44.72,93.55,112.77,86.39,71.89,94.41,94.96,61.06,100.90,91.30,61.02,57.15,111.53,52.76
17/05/2023,94.90,83.60,78.78,,70.00,72.52,79.83,105.19,113.37,105.55,83.05,72.33,40.00,0.00,0.00,-3.91,6.01,34.67,79.09,101.59,109.90,132.91,128.15,111.00,102.49,-3.91,132.91,81.82,92.73,75.23,0.53,81.31,118.64,75.04,52.36,79.94,87.27,37.88,97.73,101.79,28.08,28.97,114.34,19.07
16/05/2023,78.96,73.10,70.01,,63.56,65.90,74.16,98.18,114.97,119.54,96.20,81.90,70.77,40.66,39.07,14.94,11.05,42.78,72.46,87.19,104.91,117.64,120.05,113.00,97.23,11.05,120.05,71.41,88.30,92.10,26.43,76.84,111.98,77.84,65.12,70.95,79.86,59.27,90.56,107.22,58.10,35.31,106.67,43.07
15/05/2023,117.15,105.75,101.38,,105.25,104.12,119.92,109.90,142.86,139.94,123.70,100.28,94.04,89.03,90.21,88.55,87.66,87.95,90.10,90.00,109.93,129.20,122.32,109.90,93.89,87.66,142.86,107.38,119.20,114.49,88.86,94.50,113.83,106.38,99.28,108.93,113.29,101.68,113.47,129.10,93.39,88.57,109.21,91.63
14/05/2023,102.37,98.18,94.30,,85.37,86.42,93.22,81.33,73.87,75.69,54.90,25.09,13.89,9.70,1.85,0.16,1.78,28.66,81.00,101.18,116.00,126.62,127.99,119.14,107.58,0.16,127.99,95.06,83.71,42.39,3.37,81.71,120.33,71.10,42.49,93.31,89.38,22.88,99.70,71.45,12.63,27.90,116.42,8.75
13/05/2023,104.91,98.29,94.84,,96.14,96.54,97.83,94.90,90.79,94.47,89.08,65.00,0.00,-48.99,-99.93,-40.00,-2.26,27.72,74.53,83.70,109.43,118.60,113.48,109.96,104.97,-99.93,118.60,98.55,95.02,62.14,-47.80,73.85,111.75,65.58,29.40,98.09,96.78,7.17,101.77,92.31,-20.98,15.00,106.69,-21.03
12/05/2023,98.53,90.55,89.84,,90.00,90.80,98.68,108.73,126.96,137.54,113.30,101.60,97.58,74.97,64.10,62.51,69.55,80.93,93.69,106.63,119.62,122.12,115.80,101.19,97.82,62.51,137.54,92.23,106.29,112.51,67.78,100.22,109.23,98.04,93.50,93.07,99.26,90.14,102.59,121.63,84.56,76.67,110.53,78.39
11/05/2023,100.00,96.94,96.00,,95.88,93.06,103.18,110.00,129.90,148.00,134.05,113.20,115.03,104.53,95.37,95.71,85.20,76.36,110.32,123.19,147.00,132.80,118.40,113.99,101.66,76.36,148.00,97.21,109.04,127.57,95.20,114.22,116.71,109.99,112.33,97.51,103.12,111.39,107.65,130.49,107.03,91.90,122.84,101.51
10/05/2023,94.82,90.06,88.38,,86.19,87.94,89.59,106.43,119.53,133.05,110.24,105.82,101.06,97.00,92.95,91.76,94.86,104.81,101.20,120.00,135.73,147.42,134.15,117.73,109.90,86.19,147.42,89.86,100.87,112.54,94.14,115.44,127.30,106.69,107.37,89.50,95.37,103.34,106.01,117.31,99.21,98.16,127.49,97.24
09/05/2023,95.96,87.52,84.60,,84.17,85.25,92.45,111.58,121.00,117.88,113.13,119.90,113.34,131.53,112.80,97.80,81.70,84.44,100.06,116.34,121.55,119.84,111.00,104.67,89.93,81.70,131.53,88.06,102.57,116.06,105.96,105.60,106.36,104.10,109.21,88.33,95.32,111.01,99.00,115.90,119.39,91.00,110.56,109.51
08/05/2023,118.10,100.00,95.59,,85.99,84.35,90.91,103.29,117.87,110.97,100.01,92.59,85.85,80.60,70.10,70.63,78.00,84.01,97.05,109.82,131.91,129.37,121.99,119.88,114.00,70.10,131.91,99.92,99.11,97.36,74.83,105.70,121.31,99.70,92.63,95.82,99.51,86.09,106.78,108.04,82.29,82.42,121.16,79.63
07/05/2023,123.71,112.00,107.61,,86.27,85.69,86.85,90.10,84.10,80.29,78.82,67.07,54.36,52.25,55.00,45.00,40.00,60.37,82.34,98.99,123.94,110.10,120.00,123.99,100.00,40.00,123.99,107.40,86.69,70.14,48.06,91.41,113.52,86.20,69.87,100.36,97.04,59.10,102.54,83.33,57.17,56.93,112.84,52.28
06/05/2023,106.71,99.62,95.71,,91.70,89.93,91.70,97.20,99.02,95.13,93.28,82.53,74.42,70.36,55.69,50.00,63.16,74.64,90.30,102.70,108.05,115.36,108.71,103.12,92.38,50.00,115.36,98.44,94.46,86.34,59.80,93.92,104.89,89.64,80.02,95.90,96.45,73.07,99.26,96.16,70.75,69.53,105.05,66.03
05/05/2023,91.50,81.80,78.49,,79.51,78.49,87.52,101.22,113.75,109.01,90.80,84.07,71.70,72.03,77.36,78.90,81.08,91.16,99.87,112.80,120.54,128.76,126.31,115.56,124.05,71.70,128.76,82.83,95.25,88.90,77.34,106.09,123.67,95.68,90.78,82.89,89.04,83.12,100.58,103.70,76.29,87.75,121.34,77.52
04/05/2023,99.18,94.35,93.00,,93.78,94.16,105.33,109.50,128.98,119.90,104.42,90.00,79.60,70.06,59.72,56.69,57.00,78.65,94.29,111.32,118.53,120.49,114.74,105.12,94.36,56.69,128.98,95.08,109.49,98.48,60.87,100.70,108.68,95.55,86.68,96.63,102.29,79.67,104.42,115.70,74.85,71.66,110.76,68.85
03/05/2023,107.65,102.63,100.97,,97.80,97.37,110.09,123.85,132.46,125.10,110.10,91.16,84.16,77.42,36.00,24.30,50.00,81.29,96.92,104.90,123.10,147.73,128.90,116.82,101.59,24.30,147.73,102.26,115.94,102.63,46.93,101.55,123.76,98.85,83.70,102.75,109.10,74.78,113.99,122.88,72.19,63.13,120.51,60.51
02/05/2023,98.48,85.60,83.30,,80.90,81.22,90.39,111.06,127.42,135.15,122.99,115.71,108.96,98.46,92.76,86.32,81.97,87.20,94.43,117.38,130.00,142.86,133.69,124.02,116.13,80.90,142.86,87.07,102.52,120.70,89.88,107.25,129.18,106.10,105.94,86.65,94.80,105.29,106.26,124.16,103.97,87.48,127.35,97.36
01/05/2023,109.90,99.90,95.49,,92.50,88.50,88.00,87.70,98.00,96.18,101.20,90.69,67.99,54.63,34.69,30.00,41.19,76.25,89.95,113.86,123.11,128.22,121.72,117.90,111.04,30.00,128.22,99.45,90.55,89.02,40.13,100.79,119.72,89.94,76.65,95.72,95.00,64.57,103.24,95.77,62.00,59.35,119.31,53.20
30/04/2023,99.28,91.09,88.38,,86.80,86.45,88.27,85.84,82.00,75.00,50.00,27.70,-41.11,-99.60,-59.00,-34.90,0.64,14.00,70.57,105.96,119.75,125.01,122.20,117.12,108.71,-99.60,125.01,91.39,85.64,27.90,-48.22,77.57,118.26,58.76,19.08,90.05,88.51,-10.16,98.43,73.21,-43.00,12.58,116.46,-34.38
29/04/2023,115.59,108.56,106.10,,105.00,101.24,102.75,103.24,109.40,115.64,106.61,103.59,92.87,82.23,75.29,66.20,69.05,80.00,85.00,100.10,118.18,119.12,120.00,115.57,110.00,66.20,120.00,108.81,104.16,104.68,73.19,95.82,116.17,100.47,91.23,106.54,106.49,88.94,109.71,108.72,88.50,75.06,113.83,81.54
28/04/2023,102.03,92.97,90.35,,91.78,92.82,95.85,113.25,123.81,126.73,120.63,113.13,106.12,102.00,93.04,90.14,88.26,90.60,99.45,115.42,120.04,125.43,124.34,116.71,105.48,88.26,126.73,94.28,106.43,116.65,93.36,106.38,117.99,105.85,105.46,94.30,100.36,105.01,106.24,121.11,103.57,92.11,117.90,98.78
27/04/2023,107.12,100.47,97.92,,96.40,97.37,107.09,116.86,142.75,134.97,102.75,90.60,45.00,50.10,50.00,44.90,60.00,79.68,96.90,109.27,113.91,120.00,115.00,103.80,96.80,44.90,142.75,100.48,116.02,93.33,51.25,99.94,108.90,94.99,81.51,101.06,108.25,72.29,108.47,124.33,58.93,70.37,109.80,56.77
26/04/2023,98.50,90.10,95.00,,92.49,93.33,99.20,125.16,139.91,135.00,106.00,98.23,99.20,90.03,94.54,88.00,92.85,98.20,110.00,125.08,148.11,154.97,146.03,124.42,120.58,88.00,154.97,94.02,114.40,109.61,91.36,120.35,136.50,111.04,107.10,94.77,104.21,100.48,114.97,126.52,95.50,97.26,136.53,93.81
25/04/2023,100.00,98.60,99.30,,92.12,91.80,97.36,121.60,134.10,134.93,99.10,75.62,64.28,34.90,24.90,13.88,14.24,50.10,68.41,91.96,127.03,144.16,141.98,135.00,127.97,13.88,144.16,97.51,111.22,93.48,21.98,84.38,137.28,90.97,66.61,96.53,104.36,57.73,115.33,122.43,49.93,36.66,128.02,37.97
24/04/2023,87.70,83.58,82.09,,76.40,75.08,86.55,114.60,133.80,135.00,126.92,110.81,108.01,98.07,94.90,86.99,84.90,86.21,97.80,117.41,134.57,135.97,129.06,110.80,100.90,75.08,135.97,82.44,102.51,120.19,91.22,109.00,119.18,104.09,106.80,81.90,92.48,105.70,101.38,127.58,102.95,88.98,121.45,97.28
23/04/2023,110.87,97.66,94.99,,89.40,86.64,88.77,89.90,93.82,93.46,90.38,79.28,48.16,35.48,10.01,4.88,34.71,64.14,100.26,123.81,140.90,140.36,125.02,116.95,109.65,4.88,140.90,98.23,89.78,77.82,21.27,107.28,123.00,86.23,68.79,94.72,94.01,49.55,103.67,91.89,43.23,51.00,126.12,35.42
22/04/2023,102.50,95.48,96.34,,93.43,91.38,96.09,99.82,108.94,116.64,86.00,74.67,45.06,26.20,16.00,69.93,89.00,90.59,95.00,112.97,131.95,130.50,127.00,121.04,102.50,16.00,131.95,96.94,99.06,80.59,50.28,107.63,120.26,92.46,79.50,95.87,98.00,65.44,105.42,102.85,40.48,86.13,120.99,53.48
21/04/2023,104.90,94.92,99.08,,98.00,92.60,98.37,111.21,132.61,134.70,106.25,103.16,86.39,55.17,44.90,50.00,60.00,77.23,98.00,123.00,140.61,143.95,142.67,120.10,110.50,44.90,143.95,99.23,108.70,107.63,52.52,109.71,129.31,101.18,89.95,97.98,103.96,80.07,112.41,121.19,72.41,71.31,130.14,66.60
20/04/2023,100.19,94.35,96.76,,94.98,97.18,102.78,127.97,144.48,144.70,130.04,102.20,96.94,94.23,89.61,88.71,86.68,92.09,103.76,128.99,142.46,147.06,139.24,125.00,115.86,86.68,147.06,96.57,118.10,118.47,89.81,116.83,131.79,111.93,108.37,97.71,107.34,104.14,115.49,136.80,95.75,92.81,133.10,93.06
19/04/2023,102.20,97.54,99.92,,98.95,101.33,105.87,130.00,138.94,137.00,104.10,70.00,-3.90,-94.79,-194.20,-195.41,-150.00,-30.00,66.56,90.97,120.11,128.38,122.82,109.90,101.66,-195.41,138.94,99.65,119.04,76.80,-158.60,61.91,115.69,52.41,-6.63,100.97,109.34,-40.90,111.46,127.51,-55.72,-77.21,112.31,-94.72
18/04/2023,105.31,102.07,101.10,,101.29,100.55,101.27,127.00,140.27,154.88,133.99,106.21,99.59,90.08,84.00,78.79,77.95,79.50,94.41,108.21,130.46,139.90,134.28,105.80,96.90,77.95,154.88,102.44,117.27,123.67,82.71,103.15,119.22,108.08,103.17,101.93,109.86,103.19,112.98,139.04,94.97,82.66,119.26,89.44
17/04/2023,114.75,111.14,108.96,,110.10,110.00,114.91,140.78,178.38,199.29,162.62,135.61,117.60,105.13,100.92,96.99,92.75,96.76,100.99,122.33,143.61,142.78,134.25,122.82,109.16,92.75,199.29,111.24,136.02,153.78,98.95,115.92,127.25,123.86,122.88,111.64,123.63,126.36,124.84,170.27,114.82,96.87,129.16,108.17
16/04/2023,111.55,103.49,102.68,,101.09,102.63,103.50,103.50,103.37,110.43,114.68,111.04,107.83,104.05,98.16,94.74,94.27,96.06,101.00,115.21,132.88,140.00,135.00,129.97,125.35,94.27,140.00,104.70,103.25,111.00,97.81,111.29,132.58,110.10,106.70,104.16,103.98,104.40,113.51,108.00,105.27,96.52,129.74,101.68
15/04/2023,123.90,112.00,114.38,,108.00,105.14,103.55,105.56,104.85,106.21,101.10,94.92,93.94,77.64,15.00,0.92,61.00,72.29,98.81,112.66,132.79,134.51,127.80,127.71,119.30,0.92,134.51,114.57,104.78,99.04,38.64,104.14,127.33,98.08,80.61,111.16,109.67,68.84,115.56,104.43,70.38,58.26,125.80,57.24
14/04/2023,118.09,112.80,116.54,,112.80,113.14,127.40,144.74,171.74,176.16,149.94,107.70,109.50,104.70,101.12,102.60,94.40,105.16,113.40,138.16,151.69,152.42,151.00,134.73,120.29,94.40,176.16,115.06,139.26,135.83,100.71,127.10,139.61,126.26,121.21,116.80,127.16,118.27,131.31,160.65,105.76,103.89,141.38,103.34
13/04/2023,97.23,85.09,79.49,,72.86,71.12,82.50,102.06,115.04,122.15,105.39,83.40,34.90,-4.50,-50.00,-50.07,-50.00,-0.90,108.10,128.10,151.00,155.20,152.00,134.04,120.10,-50.07,155.20,83.67,92.68,86.46,-38.64,96.58,140.34,76.85,48.13,81.38,88.17,23.91,105.56,111.16,15.95,1.78,140.07,-6.05
12/04/2023,95.30,77.20,59.06,,46.32,45.50,80.29,106.45,123.35,136.41,131.99,120.00,111.56,100.60,97.36,97.62,97.07,100.34,109.30,106.62,111.53,125.00,112.11,109.30,97.95,45.50,136.41,69.47,88.90,124.99,98.16,106.95,111.09,99.93,110.03,67.28,79.18,111.58,89.82,124.55,107.38,101.08,110.42,104.04
11/04/2023,13.08,1.16,0.76,,1.09,6.10,34.51,94.18,115.98,123.26,93.80,54.25,9.03,-16.00,-18.00,-30.00,-4.60,6.61,82.20,130.80,162.46,165.38,141.39,130.80,111.00,-30.00,165.38,4.02,62.69,70.09,-17.15,95.52,137.14,58.72,49.48,9.45,33.36,26.47,67.95,106.81,7.32,13.55,140.31,-0.89
10/04/2023,98.21,81.85,78.14,,71.90,70.00,72.96,80.00,77.65,69.49,54.90,24.58,0.20,-1.01,-7.84,-7.33,-3.10,-0.02,20.22,51.28,80.00,81.60,74.90,68.64,45.00,-7.84,98.21,82.53,75.15,37.29,-4.82,37.87,67.54,49.26,23.45,78.84,78.84,16.24,75.07,70.51,3.98,2.44,66.90,0.92
09/04/2023,127.99,117.86,119.83,,117.99,118.24,117.86,120.00,118.90,122.98,112.21,100.00,87.00,81.96,60.01,55.00,56.00,74.00,86.35,115.20,129.97,133.46,126.39,115.00,106.94,55.00,133.46,120.92,118.75,105.55,63.24,101.38,120.45,105.05,90.06,119.96,119.83,84.40,120.04,118.52,82.24,67.84,121.16,73.33
08/04/2023,119.90,111.51,112.65,,110.75,110.78,112.16,112.56,129.35,130.75,125.59,108.07,104.27,88.60,77.00,70.10,83.39,95.98,104.47,117.47,135.01,139.97,137.31,134.90,126.98,70.10,139.97,113.70,116.21,117.17,79.77,113.23,134.79,112.48,103.39,112.96,114.96,98.47,121.57,124.56,94.49,88.49,131.94,88.57
07/04/2023,129.60,124.50,114.95,,108.60,109.20,117.68,110.07,118.00,159.99,150.00,149.17,131.97,119.90,110.60,107.20,104.42,110.40,116.00,127.78,145.88,159.48,146.81,136.32,126.07,104.42,159.99,119.41,113.74,147.78,110.53,125.02,142.17,126.44,127.78,117.42,116.58,129.16,125.11,134.52,127.91,109.51,140.39,120.54
06/04/2023,135.54,124.12,120.00,,115.33,114.85,124.91,142.51,161.63,159.52,129.93,126.01,117.02,109.36,108.44,106.89,108.13,109.87,121.17,140.00,150.23,144.24,152.00,139.80,123.30,106.89,161.63,123.75,135.98,133.12,108.21,130.32,139.84,128.53,123.88,122.46,129.86,120.66,133.19,148.40,115.21,111.52,141.60,112.64
05/04/2023,127.34,118.13,119.54,,118.18,124.80,134.29,165.99,207.92,180.75,144.53,112.00,113.89,111.17,109.66,111.04,110.96,116.29,135.60,156.52,199.56,191.68,164.98,151.39,139.13,109.66,207.92,120.80,158.25,137.79,110.71,151.99,161.80,140.22,133.50,123.71,139.52,124.25,146.95,174.80,111.68,118.47,167.21,111.45
04/04/2023,110.85,110.14,115.83,,115.61,116.71,121.91,145.35,180.57,190.61,158.27,107.79,112.02,102.94,107.20,107.31,108.71,112.73,122.00,147.10,180.00,177.32,156.04,141.39,129.90,102.94,190.61,113.11,141.14,142.17,106.54,140.46,151.16,132.43,129.72,115.18,127.12,124.36,135.14,168.70,107.49,112.69,155.29,107.66
03/04/2023,115.22,112.72,113.89,,108.53,100.43,110.07,139.63,168.99,179.84,140.00,92.18,68.14,71.61,49.20,71.58,78.91,82.00,100.35,133.77,158.11,165.89,148.79,132.07,113.12,49.20,179.84,112.59,129.78,120.04,67.83,118.56,139.97,114.79,102.14,110.14,121.19,93.93,127.45,157.12,70.28,83.21,141.96,71.94
02/04/2023,81.00,69.90,58.51,,60.46,58.51,60.46,58.72,70.08,75.55,66.09,40.01,23.30,-1.00,-3.99,-3.99,0.00,12.80,41.74,100.41,130.00,132.12,121.65,115.55,109.12,-3.99,132.12,67.47,61.94,51.24,-2.25,71.24,119.61,61.54,40.08,64.81,64.71,24.50,83.01,67.61,14.58,12.64,118.14,9.06
01/04/2023,82.19,63.90,53.84,,53.99,55.01,70.00,80.58,85.00,90.00,86.70,86.20,84.37,80.00,54.90,43.24,42.00,70.00,84.90,99.30,97.65,110.95,91.16,81.77,68.90,42.00,110.95,63.48,72.65,86.82,55.04,87.96,88.20,75.69,76.61,63.16,68.06,70.93,74.77,85.57,76.37,60.04,91.62,65.12
31/03/2023,65.13,64.90,57.10,,48.62,64.90,73.96,109.22,121.37,124.55,132.00,105.18,105.68,89.47,76.94,81.30,78.17,77.64,99.05,112.61,114.53,109.67,98.83,86.73,80.00,48.62,132.00,58.94,92.36,116.85,81.47,100.96,93.81,90.73,99.76,62.44,75.65,99.16,81.70,121.79,94.32,84.04,100.40,89.46
30/03/2023,89.71,82.29,80.78,,78.77,77.91,76.80,88.64,118.88,129.30,110.00,90.66,79.93,64.55,25.31,5.10,8.53,38.26,72.44,97.55,119.70,119.37,103.28,100.07,90.76,5.10,129.30,82.89,90.56,102.47,25.87,81.99,103.37,81.19,70.11,81.04,86.72,64.17,92.27,111.71,65.11,31.08,105.12,45.68
29/03/2023,96.65,95.00,95.40,,98.04,98.00,99.20,117.04,144.13,152.00,144.17,130.00,119.00,110.98,105.60,101.55,104.94,105.90,125.79,143.19,149.83,132.26,114.92,109.90,94.80,94.80,152.00,96.27,114.59,136.29,105.77,131.18,112.97,116.18,124.41,97.05,105.43,121.03,107.95,139.34,116.40,109.55,124.15,112.01
28/03/2023,99.90,104.50,100.10,,96.10,95.40,100.77,130.04,160.07,159.77,125.21,104.28,94.89,91.30,86.87,90.00,94.32,96.08,108.59,136.87,160.98,135.94,132.00,125.01,110.39,86.87,160.98,100.15,121.57,121.04,90.62,125.63,125.84,114.14,112.43,99.46,110.86,105.83,115.85,143.77,94.34,97.25,133.53,93.61
27/03/2023,96.00,91.71,87.48,,83.99,84.90,86.59,115.00,142.99,149.38,85.00,60.10,50.75,0.00,0.00,-10.02,-20.02,0.00,63.98,100.40,135.91,189.00,144.70,113.58,94.80,-20.02,189.00,89.80,107.37,86.31,-7.51,75.07,135.52,81.09,51.29,88.45,98.58,39.40,110.90,123.09,27.71,8.49,129.73,13.47
26/03/2023,94.57,80.00,,,84.90,73.62,73.65,63.49,73.09,78.35,84.69,88.70,84.90,74.90,61.67,50.46,45.57,48.35,77.09,106.65,117.86,112.59,104.63,99.42,94.64,45.57,117.86,86.49,70.96,84.16,58.15,87.49,102.82,81.47,76.60,81.35,77.62,71.16,86.78,74.91,77.54,55.37,105.97,67.70
25/03/2023,15.30,0.10,-3.00,,-0.21,-1.15,-1.99,-2.37,0.00,0.00,-3.94,-7.99,-2.18,-6.67,-9.71,-9.53,-1.75,-1.01,31.92,75.00,99.98,99.90,97.55,98.00,97.60,-9.71,99.98,3.05,-1.38,-3.53,-6.92,51.47,98.26,23.49,13.68,1.51,0.84,-5.22,33.31,-1.58,-6.64,4.91,94.67,-6.31
24/03/2023,54.98,43.80,40.67,,39.92,35.07,40.19,62.44,81.23,81.23,62.36,21.30,0.00,-10.00,-11.40,-4.66,4.90,29.32,79.43,100.80,116.23,96.70,82.47,76.20,64.90,-11.40,116.23,44.84,54.73,41.22,-5.29,81.45,80.07,49.50,39.13,42.44,49.79,17.97,59.88,71.82,-0.03,27.25,89.55,0.02
23/03/2023,67.93,65.93,55.66,,46.65,32.46,55.79,80.58,92.22,95.00,74.90,41.40,35.03,35.37,36.41,50.90,54.00,89.39,119.47,136.86,144.37,122.04,92.03,88.85,77.54,32.46,144.37,59.04,65.26,61.58,44.17,122.52,95.12,74.62,76.09,54.07,62.15,52.88,73.14,85.68,37.05,78.44,110.28,42.19
22/03/2023,77.06,73.19,73.39,,68.81,66.48,71.91,84.48,102.54,107.54,92.60,78.76,81.52,73.04,71.10,78.57,69.95,81.84,100.62,118.72,139.78,125.14,108.37,99.90,83.51,66.48,139.78,73.11,81.35,90.11,73.17,110.24,104.23,88.70,91.17,71.81,77.23,81.64,86.23,96.79,76.11,82.75,112.57,75.49
21/03/2023,120.79,112.28,111.56,,108.65,110.00,118.21,129.79,145.47,143.43,128.50,115.00,106.67,101.91,99.48,96.09,98.25,101.12,112.94,132.04,143.26,112.34,101.00,92.18,90.36,90.36,145.47,113.32,125.87,123.40,98.93,122.34,98.97,113.81,114.89,113.58,119.59,111.17,112.72,136.80,105.77,102.10,111.86,102.90
20/03/2023,124.00,114.94,113.06,,110.18,110.25,116.40,135.77,148.43,148.51,137.56,122.75,115.79,104.58,99.94,101.69,104.72,113.82,132.82,150.96,165.47,152.36,135.49,127.50,117.04,99.94,165.47,115.55,127.71,131.15,102.73,140.77,133.10,125.17,124.88,114.81,121.63,116.94,125.45,142.57,110.77,113.26,141.47,108.25
19/03/2023,110.03,106.00,99.60,,99.18,98.74,103.36,100.00,102.45,101.44,102.26,100.56,99.29,97.46,94.04,95.01,98.67,106.09,134.62,145.00,152.91,144.71,135.27,132.90,130.00,94.04,152.91,103.70,101.14,100.89,96.30,134.66,135.72,112.07,110.61,102.82,102.42,98.59,113.52,101.54,97.84,108.60,140.13,97.51
18/03/2023,120.16,119.10,100.00,,95.00,96.18,99.80,103.50,105.43,100.76,102.65,97.02,91.15,84.06,80.42,87.52,92.08,104.43,130.74,156.95,169.54,144.15,132.92,129.95,118.46,80.42,169.54,108.57,101.23,97.90,86.02,140.42,131.37,110.92,108.11,105.04,104.90,91.96,113.72,103.09,88.16,103.69,142.00,88.71
17/03/2023,90.00,90.00,89.35,,75.55,79.00,81.59,119.24,140.60,134.00,103.90,97.70,92.40,78.15,90.63,89.51,99.03,109.54,126.76,139.90,163.71,139.90,129.19,119.90,128.75,75.55,163.71,86.23,105.11,107.00,89.33,134.98,129.44,108.68,110.44,84.25,95.67,98.17,106.92,124.44,89.72,106.21,136.89,91.24
16/03/2023,117.39,107.20,103.80,,100.00,98.07,103.60,110.57,142.35,138.03,117.12,103.20,91.51,85.41,78.51,80.47,84.90,95.46,119.23,131.88,130.02,102.50,101.80,88.20,81.70,78.51,142.35,107.10,113.65,112.47,82.32,119.15,93.55,104.71,104.65,105.01,110.37,97.39,104.77,127.02,89.66,95.02,106.02,87.33
15/03/2023,155.80,114.20,115.90,,108.21,108.54,123.45,143.60,200.00,219.00,145.93,110.70,77.94,74.90,62.71,74.90,100.10,114.51,150.80,182.30,199.11,165.34,147.36,139.35,127.63,62.71,219.00,123.53,143.90,138.39,78.15,161.68,144.92,131.76,126.08,121.02,133.71,108.27,137.45,177.13,81.56,110.08,160.18,83.54
14/03/2023,9.57,4.48,4.04,,1.95,3.64,9.80,42.93,94.36,100.11,108.86,82.83,60.95,46.48,56.42,65.51,59.82,78.83,131.55,162.00,203.00,199.45,151.20,133.50,144.60,1.95,203.00,5.01,37.68,88.19,57.06,143.85,157.19,81.50,96.36,5.58,21.35,72.62,66.63,86.57,61.67,83.93,165.63,62.00
13/03/2023,46.36,37.33,33.40,,16.89,7.51,16.89,38.49,77.71,94.43,89.97,64.80,23.33,1.06,-0.98,-0.46,0.26,9.03,54.99,91.43,100.00,83.53,72.08,35.45,23.32,-0.98,100.00,33.50,35.15,68.13,-0.03,63.86,53.60,42.37,43.99,26.40,34.32,34.05,40.75,75.15,22.05,15.96,67.64,14.67
12/03/2023,120.88,101.05,101.00,,90.30,91.70,91.98,90.55,88.78,90.22,93.71,91.98,87.79,79.73,68.96,70.00,74.90,85.05,100.95,120.05,141.04,129.97,104.31,94.90,80.78,68.96,141.04,103.31,90.75,90.93,73.40,111.77,102.49,95.44,92.03,99.49,97.03,82.16,98.85,90.82,82.12,82.73,111.84,78.89
11/03/2023,109.36,108.00,107.00,,109.02,109.00,114.97,146.10,145.35,119.99,110.44,99.17,87.10,78.66,60.00,60.38,85.95,108.10,130.02,144.95,195.18,131.54,119.96,124.08,115.30,60.00,195.18,108.35,128.86,104.18,71.25,144.56,122.72,113.32,106.66,109.56,118.60,87.71,119.97,130.47,81.23,96.11,138.50,78.54
10/03/2023,102.89,100.68,99.06,,98.84,99.09,105.00,119.81,136.90,140.91,136.61,131.89,125.10,116.41,112.83,114.72,112.22,109.49,128.95,135.01,128.97,110.00,108.96,110.00,102.00,98.84,140.91,100.37,115.20,133.63,114.05,125.61,107.74,116.10,124.43,100.93,107.78,123.84,107.77,133.56,121.56,116.35,115.82,118.86
