occup,T_amb,T_tank,T_space,Ir_gain,Cond_losses,Vent_losses,heat_hp,heat_rate_sp,Tret_sp,heat_rate_wat,Tret_wat,water_forheat,COP_water,COP_space,hp_oper,space_ON,water_ON,P_con,time
1.0,4.057142857142858,0.0,22.145276478003336,0.0,1.637970940037021,1.2671402679475838,5.661021428571429,2.7559102205868236,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:07:00.0
1.0,4.057142857142858,0.0,22.154545986664235,0.0,1.638810340393809,1.2677896311121049,5.661021428571429,2.7544214570655154,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:08:00.0
1.0,4.057142857142858,0.0,22.163810487866527,0.0,1.6396492873001822,1.268438643485738,5.661021428571429,2.752933497785508,23.30548927545156,0.0,0.0,0.0,0.0,2.790598338663538,0.7142857142857143,0.2857142857142857,0.0,1.443663691205766,2023-01-23T05:09:00.0
1.0,4.042857142857143,0.0,22.17306998431528,0.0,1.6417814238582422,1.2700880720704841,5.659592857142856,2.7477233612141307,23.305916889025728,0.0,0.0,0.0,0.0,2.7890408878074955,0.7142857142857143,0.2857142857142857,0.0,1.4440991855712544,2023-01-23T05:10:00.0
1.0,4.057142857142857,0.0,22.182311956460914,0.0,1.6413246877887466,1.269734739388362,5.659592857142856,2.748533429965748,23.305916889025728,0.0,0.0,0.0,0.0,2.7890408878074955,0.7142857142857143,0.2857142857142857,0.0,1.4440991855712544,2023-01-23T05:11:00.0
1.0,4.042857142857143,0.0,22.191556653274155,0.0,1.6434554841658129,1.2713831312042243,5.653307142857143,2.738468527487106,23.30779838875205,0.0,0.0,0.0,0.0,2.7874687389858193,0.7142857142857143,0.2857142857142857,0.0,1.4433489985727752,2023-01-23T05:12:00.0
1.0,4.042857142857143,0.0,22.20076749677099,0.0,1.6442895720986688,1.2720283846582974,5.653307142857143,2.736989186100178,23.30779838875205,0.0,0.0,0.0,0.0,2.7874687389858193,0.7142857142857143,0.2857142857142857,0.0,1.4433489985727752,2023-01-23T05:13:00.0
1.0,4.042857142857143,0.0,22.209973364500573,0.0,1.6451232094509212,1.27267328954158,5.653307142857143,2.735510643864642,23.30779838875205,0.0,0.0,0.0,0.0,2.7874687389858193,0.7142857142857143,0.2857142857142857,0.0,1.4433489985727752,2023-01-23T05:14:00.0
1.0,4.042857142857143,0.0,22.21917425915087,0.0,1.645956396465979,1.2733178460423729,5.653307142857143,2.7340329003487915,23.30779838875205,0.0,0.0,0.0,0.0,2.7874687389858193,0.7142857142857143,0.2857142857142857,0.0,1.4433489985727752,2023-01-23T05:15:00.0
1.0,4.028571428571429,0.0,22.228370183408366,0.0,1.6480827762442587,1.274962821161374,5.6511,2.728054402594367,23.308459051724135,0.0,0.0,0.0,0.0,2.7862408733518427,0.7142857142857143,0.2857142857142857,0.0,1.4433963891868926,2023-01-23T05:16:00.0
1.0,4.028571428571429,0.0,22.237545998978607,0.0,1.648913692223222,1.2756056207803965,5.6511,2.726580686996382,23.308459051724135,0.0,0.0,0.0,0.0,2.7862408733518427,0.7142857142857143,0.2857142857142857,0.0,1.4433963891868926,2023-01-23T05:17:00.0
1.0,4.028571428571429,0.0,22.246716857703962,0.0,1.6497441593350963,1.2762480731542083,5.6511,2.725107767510695,23.308459051724135,0.0,0.0,0.0,0.0,2.7862408733518427,0.7142857142857143,0.2857142857142857,0.0,1.4433963891868926,2023-01-23T05:18:00.0
1.0,4.028571428571429,0.0,22.255882762262143,0.0,1.650574177822363,1.2768901784703945,5.6511,2.7236356437072424,23.308459051724135,0.0,0.0,0.0,0.0,2.7862408733518427,0.7142857142857143,0.2857142857142857,0.0,1.4433963891868926,2023-01-23T05:19:00.0
1.0,4.028571428571429,0.0,22.265043715329444,0.0,1.6514037479273718,1.277531936916438,5.6511,2.72216431515619,23.308459051724135,0.0,0.0,0.0,0.0,2.7862408733518427,0.7142857142857143,0.2857142857142857,0.0,1.4433963891868926,2023-01-23T05:20:00.0
1.0,4.014285714285714,0.0,22.274199719580686,0.0,1.6535265127494863,1.279174115492221,5.644814285714285,2.7121136574725786,23.31034055145046,0.0,0.0,0.0,0.0,2.784689930699048,0.7142857142857143,0.2857142857142857,0.0,1.442614588839872,2023-01-23T05:21:00.0
1.0,4.028571428571429,0.0,22.283321918427905,0.0,1.6530589306089534,1.2788123922501533,5.647021428571429,2.715150105712322,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:22:00.0
1.0,4.028571428571429,0.0,22.29245433037389,0.0,1.653885916172722,1.2794521512857067,5.647021428571429,2.713683361113,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:23:00.0
1.0,4.028571428571429,0.0,22.301581808921945,0.0,1.654712454992641,1.2800915647185958,5.647021428571429,2.7122174088601914,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:24:00.0
1.0,4.028571428571429,0.0,22.31070435673713,0.0,1.655538547310045,1.2807306327355177,5.647021428571429,2.710752248525865,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:25:00.0
1.0,4.028571428571429,0.0,22.31982197648307,0.0,1.656364193366139,1.2813693555230692,5.647021428571429,2.7092878796822197,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:26:00.0
1.0,4.028571428571429,0.0,22.328934670821948,0.0,1.6571893934019961,1.2820077332677453,5.647021428571429,2.707824301901687,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:27:00.0
1.0,4.028571428571429,0.0,22.338042442414498,0.0,1.658014147658559,1.282645766155941,5.647021428571429,2.706361514756929,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:28:00.0
1.0,4.028571428571429,0.0,22.347145293920022,0.0,1.658838456376642,1.2832834543739504,5.647021428571429,2.7048995178208366,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:29:00.0
1.0,4.028571428571429,0.0,22.356243227996398,0.0,1.659662319796928,1.2839207981079668,5.647021428571429,2.7034383106665345,23.309679888478374,0.0,0.0,0.0,0.0,2.7859940672274504,0.7142857142857143,0.2857142857142857,0.0,1.4425333841688064,2023-01-23T05:30:00.0
1.0,4.014285714285714,0.0,22.365336247300046,0.0,1.6617793810171133,1.2855585643565828,4.4550214285714285,1.5076834831977324,18.6664806547619,0.0,0.0,0.0,0.0,2.207951857361424,0.5714285714285714,0.42857142857142855,0.0,1.1479429349260397,2023-01-23T05:31:00.0
1.0,4.014285714285714,0.0,22.370407343230898,0.0,1.6622385941091309,1.2859138132723242,4.4550214285714285,1.5068690211899731,18.6664806547619,0.0,0.0,0.0,0.0,2.207951857361424,0.5714285714285714,0.42857142857142855,0.0,1.1479429349260397,2023-01-23T05:32:00.0
